AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,hour
AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190706_181000.WAV,GRABADOR-SDZG-AM-23,20190706_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 18:10,60.00046875,,Recorded at 18:10:00 06/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:42:27-08:00,WAV,WAV,audio/x-wav,18.0
AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190702_195000.WAV,GRABADOR-SDZG-AM-23,20190702_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 19:50,60.00046875,,Recorded at 19:50:00 02/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:24:28-08:00,WAV,WAV,audio/x-wav,19.0
AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190705_202000.WAV,GRABADOR-SDZG-AM-23,20190705_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 20:20,60.00046875,,Recorded at 20:20:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:38:17-08:00,WAV,WAV,audio/x-wav,20.0
AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190623_215000.WAV,GRABADOR-SDZG-AM-23,20190623_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:50,60.00046875,,Recorded at 21:50:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:44:18-08:00,WAV,WAV,audio/x-wav,21.0
AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190624_223000.WAV,GRABADOR-SDZG-AM-23,20190624_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 22:30,60.00046875,,Recorded at 22:30:00 24/06/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA44BC5,2019:12:18 03:48:54-08:00,WAV,WAV,audio/x-wav,22.0
AM-23,2466C2065BA44BC5,GRABADOR-SDZG-AM-23/20190705_231000.WAV,GRABADOR-SDZG-AM-23,20190705_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 23:10,60.00046875,,Recorded at 23:10:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA44BC5 at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA44BC5,2019:12:18 04:38:50-08:00,WAV,WAV,audio/x-wav,23.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190706_000000.WAV,GRABADOR-SDZG-AM-24,20190706_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 00:00,60.00046875,,Recorded at 00:00:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:46:39-08:00,WAV,WAV,audio/x-wav,0.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190628_015000.WAV,GRABADOR-SDZG-AM-24,20190628_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:50,60.00046875,,Recorded at 01:50:00 28/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:08:13-08:00,WAV,WAV,audio/x-wav,1.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190703_023000.WAV,GRABADOR-SDZG-AM-24,20190703_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 02:30,60.00046875,,Recorded at 02:30:00 03/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:10:40-08:00,WAV,WAV,audio/x-wav,2.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190623_033000.WAV,GRABADOR-SDZG-AM-24,20190623_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 03:30,60.00046875,,Recorded at 03:30:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:07:02-08:00,WAV,WAV,audio/x-wav,3.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190707_043000.WAV,GRABADOR-SDZG-AM-24,20190707_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 04:30,60.00046875,,Recorded at 04:30:00 07/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:01:25-08:00,WAV,WAV,audio/x-wav,4.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190618_055000.WAV,GRABADOR-SDZG-AM-24,20190618_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 05:50,60.00046875,,Recorded at 05:50:00 18/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:06:17-08:00,WAV,WAV,audio/x-wav,5.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190626_062000.WAV,GRABADOR-SDZG-AM-24,20190626_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:20,60.00046875,,Recorded at 06:20:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:45:44-08:00,WAV,WAV,audio/x-wav,6.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190630_072000.WAV,GRABADOR-SDZG-AM-24,20190630_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 07:20,60.00046875,,Recorded at 07:20:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:35:55-08:00,WAV,WAV,audio/x-wav,7.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190626_081000.WAV,GRABADOR-SDZG-AM-24,20190626_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 08:10,60.00046875,,Recorded at 08:10:00 26/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:46:41-08:00,WAV,WAV,audio/x-wav,8.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190625_094000.WAV,GRABADOR-SDZG-AM-24,20190625_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 09:40,60.00046875,,Recorded at 09:40:00 25/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:35:03-08:00,WAV,WAV,audio/x-wav,9.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_100000.WAV,GRABADOR-SDZG-AM-24,20190627_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 10:00,60.00046875,,Recorded at 10:00:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:00:02-08:00,WAV,WAV,audio/x-wav,10.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190625_113000.WAV,GRABADOR-SDZG-AM-24,20190625_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 11:30,60.00046875,,Recorded at 11:30:00 25/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:36:00-08:00,WAV,WAV,audio/x-wav,11.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190619_125000.WAV,GRABADOR-SDZG-AM-24,20190619_125000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 12:50,60.00046875,,Recorded at 12:50:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:22:17-08:00,WAV,WAV,audio/x-wav,12.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190622_134000.WAV,GRABADOR-SDZG-AM-24,20190622_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 13:40,60.00046875,,Recorded at 13:40:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:59:52-08:00,WAV,WAV,audio/x-wav,13.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_142000.WAV,GRABADOR-SDZG-AM-24,20190627_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 14:20,60.00046875,,Recorded at 14:20:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:02:17-08:00,WAV,WAV,audio/x-wav,14.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190622_155000.WAV,GRABADOR-SDZG-AM-24,20190622_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 15:50,60.00046875,,Recorded at 15:50:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79FAFC,2019:12:09 04:00:59-08:00,WAV,WAV,audio/x-wav,15.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190711_162000.WAV,GRABADOR-SDZG-AM-24,20190711_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.07.2019 16:20,60.00046875,,Recorded at 16:20:00 11/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79FAFC,2019:12:09 07:49:30-08:00,WAV,WAV,audio/x-wav,16.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190630_170000.WAV,GRABADOR-SDZG-AM-24,20190630_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 17:00,60.00046875,,Recorded at 17:00:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:40:55-08:00,WAV,WAV,audio/x-wav,17.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_181000.WAV,GRABADOR-SDZG-AM-24,20190702_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 18:10,60.00046875,,Recorded at 18:10:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:06:22-08:00,WAV,WAV,audio/x-wav,18.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_190000.WAV,GRABADOR-SDZG-AM-24,20190627_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 19:00,60.00046875,,Recorded at 19:00:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:04:41-08:00,WAV,WAV,audio/x-wav,19.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190621_203000.WAV,GRABADOR-SDZG-AM-24,20190621_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 20:30,60.00046875,,Recorded at 20:30:00 21/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79FAFC,2019:12:09 03:51:00-08:00,WAV,WAV,audio/x-wav,20.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190615_214000.WAV,GRABADOR-SDZG-AM-24,20190615_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 21:40,60.00046875,,Recorded at 21:40:00 15/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.7V.,AudioMoth 243B1F075C79FAFC,2019:12:09 02:37:20-08:00,WAV,WAV,audio/x-wav,21.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190702_224000.WAV,GRABADOR-SDZG-AM-24,20190702_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 22:40,60.00046875,,Recorded at 22:40:00 02/07/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79FAFC,2019:12:09 06:08:41-08:00,WAV,WAV,audio/x-wav,22.0
AM-24,243B1F075C79FAFC,GRABADOR-SDZG-AM-24/20190627_233000.WAV,GRABADOR-SDZG-AM-24,20190627_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 23:30,60.00046875,,Recorded at 23:30:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79FAFC at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79FAFC,2019:12:09 05:07:01-08:00,WAV,WAV,audio/x-wav,23.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_005000.WAV,GRABADOR-SDZG-AM-25,20190620_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 00:50,60.00046875,,Recorded at 00:50:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:40:53-08:00,WAV,WAV,audio/x-wav,0.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_013000.WAV,GRABADOR-SDZG-AM-25,20190620_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 01:30,60.00046875,,Recorded at 01:30:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:41:13-08:00,WAV,WAV,audio/x-wav,1.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_020000.WAV,GRABADOR-SDZG-AM-25,20190630_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 02:00,60.00046875,,Recorded at 02:00:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:45:16-08:00,WAV,WAV,audio/x-wav,2.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_033000.WAV,GRABADOR-SDZG-AM-25,20190620_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 03:30,60.00046875,,Recorded at 03:30:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:42:16-08:00,WAV,WAV,audio/x-wav,3.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_044000.WAV,GRABADOR-SDZG-AM-25,20190624_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:40,60.00046875,,Recorded at 04:40:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:32:16-08:00,WAV,WAV,audio/x-wav,4.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190704_050000.WAV,GRABADOR-SDZG-AM-25,20190704_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 05:00,60.00046875,,Recorded at 05:00:00 04/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.6V.,AudioMoth 24E144035BA455E9,2019:12:08 19:36:34-08:00,WAV,WAV,audio/x-wav,5.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_063000.WAV,GRABADOR-SDZG-AM-25,20190626_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:30,60.00046875,,Recorded at 06:30:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:58:04-08:00,WAV,WAV,audio/x-wav,6.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_071000.WAV,GRABADOR-SDZG-AM-25,20190629_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 07:10,60.00046875,,Recorded at 07:10:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:35:29-08:00,WAV,WAV,audio/x-wav,7.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190629_082000.WAV,GRABADOR-SDZG-AM-25,20190629_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 08:20,60.00046875,,Recorded at 08:20:00 29/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.0V.,AudioMoth 24E144035BA455E9,2019:12:08 18:36:05-08:00,WAV,WAV,audio/x-wav,8.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_094000.WAV,GRABADOR-SDZG-AM-25,20190617_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 09:40,60.00046875,,Recorded at 09:40:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:08:15-08:00,WAV,WAV,audio/x-wav,9.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_105000.WAV,GRABADOR-SDZG-AM-25,20190618_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 10:50,60.00046875,,Recorded at 10:50:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:21:15-08:00,WAV,WAV,audio/x-wav,10.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_115000.WAV,GRABADOR-SDZG-AM-25,20190701_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 11:50,60.00046875,,Recorded at 11:50:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:02:48-08:00,WAV,WAV,audio/x-wav,11.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_120000.WAV,GRABADOR-SDZG-AM-25,20190623_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:00,60.00046875,,Recorded at 12:00:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:23:43-08:00,WAV,WAV,audio/x-wav,12.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_135000.WAV,GRABADOR-SDZG-AM-25,20190626_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 13:50,60.00046875,,Recorded at 13:50:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:01:52-08:00,WAV,WAV,audio/x-wav,13.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_143000.WAV,GRABADOR-SDZG-AM-25,20190618_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 14:30,60.00046875,,Recorded at 14:30:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:23:08-08:00,WAV,WAV,audio/x-wav,14.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190624_153000.WAV,GRABADOR-SDZG-AM-25,20190624_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 15:30,60.00046875,,Recorded at 15:30:00 24/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:37:53-08:00,WAV,WAV,audio/x-wav,15.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_165000.WAV,GRABADOR-SDZG-AM-25,20190626_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 16:50,60.00046875,,Recorded at 16:50:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:03:25-08:00,WAV,WAV,audio/x-wav,16.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190704_170000.WAV,GRABADOR-SDZG-AM-25,20190704_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 17:00,60.00046875,,Recorded at 17:00:00 04/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.6V.,AudioMoth 24E144035BA455E9,2019:12:08 19:42:47-08:00,WAV,WAV,audio/x-wav,17.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190617_181000.WAV,GRABADOR-SDZG-AM-25,20190617_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 18:10,60.00046875,,Recorded at 18:10:00 17/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:12:39-08:00,WAV,WAV,audio/x-wav,18.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190630_193000.WAV,GRABADOR-SDZG-AM-25,20190630_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 19:30,60.00046875,,Recorded at 19:30:00 30/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 18:54:20-08:00,WAV,WAV,audio/x-wav,19.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_200000.WAV,GRABADOR-SDZG-AM-25,20190627_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 20:00,60.00046875,,Recorded at 20:00:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:17:28-08:00,WAV,WAV,audio/x-wav,20.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_215000.WAV,GRABADOR-SDZG-AM-25,20190627_215000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 21:50,60.00046875,,Recorded at 21:50:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:18:19-08:00,WAV,WAV,audio/x-wav,21.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190618_222000.WAV,GRABADOR-SDZG-AM-25,20190618_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 22:20,60.00046875,,Recorded at 22:20:00 18/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.4V.,AudioMoth 24E144035BA455E9,2019:12:08 16:27:12-08:00,WAV,WAV,audio/x-wav,22.0
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_234000.WAV,GRABADOR-SDZG-AM-25,20190616_234000.WAV,46080550,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 23:40,60.00071615,,Recorded at 23:40:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:03:05-08:00,WAV,WAV,audio/x-wav,23.0
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190627_001000.WAV,GRABADOR-SDZG-AM-26,20190627_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 00:10,60.00046875,,Recorded at 00:10:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:23:52-08:00,WAV,WAV,audio/x-wav,0.0
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_011000.WAV,GRABADOR-SDZG-AM-26,20190623_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:10,60.00046875,,Recorded at 01:10:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:05:56-08:00,WAV,WAV,audio/x-wav,1.0
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_022000.WAV,GRABADOR-SDZG-AM-26,20190703_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 02:20,60.00046875,,Recorded at 02:20:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:51:35-08:00,WAV,WAV,audio/x-wav,2.0
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190627_030000.WAV,GRABADOR-SDZG-AM-26,20190627_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 03:00,60.00046875,,Recorded at 03:00:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:24:24-08:00,WAV,WAV,audio/x-wav,3.0
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190630_040000.WAV,GRABADOR-SDZG-AM-26,20190630_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 04:00,60.00046875,,Recorded at 04:00:00 30/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:38:14-08:00,WAV,WAV,audio/x-wav,4.0
